id	index	title	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	genre
221	19665	I Get to Love You	0.335	0.251	2	-6.225	1	0.0317	0.924	0	0.111	0.0918	153.298	romance
222	19852	Angels - 2004 - Remaster	0.393	0.601	4	-6.075	1	0.0298	0.142	0.0000188	0.13	0.295	150.039	romance
223	8190	Destination Device	0.508	0.945	1	-4.394	1	0.08	0.00000358	0.364	0.14	0.328	98.051	metal
224	17249	PILLOWTALK	0.584	0.7	11	-4.275	1	0.0456	0.117	0	0.0939	0.425	124.944	latin
225	4632	Hysteria	0.505	0.835	6	-5.649	1	0.0295	0.0000526	0.000094	0.974	0.205	108.995	rock
226	13221	Aladdin, Op. 34, FS 89: Act IV: Aladdin's dream - Dance of the morning mists	0.192	0.0568	2	-25.074	0	0.0378	0.872	0.136	0.183	0.143	135.111	classical
227	12666	Cello Concerto No. 1 in G Major: II. Romance: Andantino	0.141	0.0414	10	-28.163	1	0.0476	0.986	0.873	0.107	0.0621	91.276	classical
228	7344	Bigmclargehuge	0.403	0.979	3	-6.309	0	0.423	0.00142	0.000121	0.25	0.0752	149.874	metal
229	4512	You're So Vain	0.665	0.594	0	-10.638	1	0.0293	0.0977	0.0000116	0.0817	0.755	105.934	rock
230	18081	La Merengue Mania	0.738	0.882	2	-5.767	1	0.125	0.21	0.0622	0.103	0.774	159.938	latin
231	6013	Southside	0.793	0.704	6	-8.413	1	0.298	0.0114	0.00191	0.23	0.777	172.128	hiphop
232	1005	Tailwhip	0.8	0.655	9	-8.877	0	0.0416	0.415	0.0074	0.0961	0.602	114.004	indie_alt
233	12877	Concerto grosso Op. 3 No. 6 in D major / D minor: Concerto grosso Op. 3 No. 6 in D major / D minor: I	0.523	0.235	1	-17.206	1	0.0342	0.958	0.911	0.149	0.726	108.828	classical
234	15261	I Want You	0.775	0.883	11	-5.83	0	0.0703	0.00433	0.346	0.057	0.682	125.006	party
235	17805	Diablita	0.807	0.631	8	-4.883	1	0.111	0.407	0	0.117	0.132	129.902	latin
236	8642	Emptier Still	0.145	0.771	3	-6.238	0	0.0502	0.0000456	0.271	0.135	0.297	66.792	metal
237	5251	Rest In Motion	0.376	0.962	9	-6.315	0	0.0654	0.0000293	0.794	0.158	0.469	90.488	rock
238	6288	Malaika	0.46	0.342	2	-8.643	1	0.0376	0.679	0	0.146	0.423	139.529	hiphop
239	17703	Simple (feat. Cosculluela, Nengo Flow & Baby Rasta y Gringo)	0.752	0.613	5	-7.345	0	0.26	0.176	0	0.129	0.835	168.062	latin
240	10881	Do-Do-Do - Oh, Kay 1926	0.573	0.177	3	-13.588	1	0.0471	0.965	0.00000182	0.332	0.539	126.199	jazz
241	4835	Spoonman	0.274	0.906	0	-5.587	1	0.0404	0.000019	0.257	0.273	0.787	185.959	rock
242	11622	Know Who You Are	0.644	0.495	7	-7.102	1	0.182	0.117	0.00000615	0.125	0.749	182.303	reggae
243	2150	Machine	0.441	0.661	7	-5.596	1	0.0324	0.000197	0.317	0.882	0.0575	109.96	indie_alt
244	12261	Impromptu-caprice, Op. 9	0.31	0.19	8	-19.485	1	0.0469	0.975	0.85	0.108	0.08	92.94	classical
245	2668	Misery Business	0.517	0.906	1	-3.677	1	0.0735	0.00272	0.00000926	0.113	0.715	172.977	punk
246	12955	Piano Concerto in A Minor, Op.16: I. Allegro molto moderato	0.303	0.119	9	-18.055	0	0.0386	0.975	0.88	0.112	0.038	94.868	classical
247	12521	Piano Concerto in C-Sharp Minor, Op. 45: III. Largo	0.217	0.0329	6	-24.437	0	0.033	0.987	0.811	0.1	0.0317	86.615	classical
248	4346	Touch, Peel And Stand	0.573	0.622	11	-7.948	1	0.033	0.0543	0.00000177	0.295	0.826	81.667	rock
249	3200	What's Going On	0.29	0.751	1	-8.468	0	0.121	0.419	0	0.472	0.813	202.127	funk
250	17817	Me Mata	0.841	0.53	9	-11.467	1	0.205	0.551	0	0.119	0.698	114.028	latin
251	2959	Wake Up	0.594	0.739	0	-5.704	1	0.167	0.666	0.0321	0.129	0.925	202.879	punk
252	11674	Dust and Dirt	0.723	0.508	5	-8.206	0	0.0313	0.0231	0.0923	0.227	0.741	80.8	reggae
253	6440	Timeless	0.648	0.558	9	-8.027	1	0.0943	0.151	0.00000285	0.104	0.193	139.996	hiphop
254	4252	What's Wrong	0.502	0.945	1	-3.191	1	0.103	0.0514	0.00585	0.0897	0.316	100.988	rock
255	2314	The Ghost Who Walks	0.476	0.765	0	-5.914	0	0.045	0.238	0.0185	0.0832	0.326	89.872	indie_alt
256	7874	Disconnected	0.503	0.989	10	-3.649	0	0.0691	0.0000294	0.00537	0.325	0.25	109.972	metal
257	19768	Forever Love	0.515	0.512	5	-6.22	1	0.0297	0.623	0	0.0992	0.178	133.946	romance
258	11366	Ting-A-Ling	0.723	0.617	6	-13.414	1	0.507	0.0262	0	0.338	0.804	126.447	reggae
259	15777	Sua Cara	0.789	0.767	9	-4.612	0	0.0715	0.00812	0.000348	0.101	0.635	99.957	party
260	3801	J.P. Walk	0.532	0.892	7	-7.23	1	0.0549	0.0207	0.817	0.0946	0.445	102.261	funk
261	7465	Seven	0.253	0.965	6	-3.742	1	0.145	0.0000224	0.0508	0.199	0.362	132.932	metal
262	1283	Good Nights (feat. Mascolo)	0.849	0.483	6	-7.114	0	0.291	0.443	0.000141	0.0786	0.264	101.015	indie_alt
263	8327	Binary Fate	0.277	0.975	1	-3.906	1	0.273	0.000802	0.147	0.331	0.0623	139.673	metal
264	17267	Sex Therapy	0.692	0.521	3	-4.559	1	0.0301	0.679	0	0.216	0.381	112.024	latin
265	7505	After The Heartache	0.594	0.893	6	-4.478	0	0.0405	0.000144	0.000958	0.151	0.774	128.017	metal
266	10434	Speak No Evil - 1998 - Remaster	0.46	0.633	5	-7.153	0	0.0404	0.613	0	0.274	0.511	106.331	jazz
267	10467	Freddie Freeloader	0.638	0.186	8	-15.831	1	0.0347	0.703	0.00103	0.118	0.505	128.372	jazz
268	17368	SUBEME LA RADIO	0.684	0.823	9	-3.297	0	0.0773	0.0744	0	0.111	0.645	91.048	latin
269	17077	La Luna	0.815	0.309	7	-9.952	1	0.0435	0.327	0.000117	0.17	0.707	174.064	latin
270	5113	Sugar	0.3	0.977	1	-3.558	0	0.246	0.000844	0.0000596	0.331	0.386	170.207	rock
271	10089	Cry Me A River	0.31	0.22	5	-16.61	0	0.0357	0.898	0.0211	0.108	0.275	99.44	jazz
272	224	Does It Feel Like Falling (Feat. Trinidad Cardona)	0.71	0.863	6	-3.571	0	0.0483	0.0482	0.0000351	0.0886	0.276	110.065	pop
273	3551	When Will It Stop?	0.461	0.73	10	-5.089	1	0.301	0.273	0.000434	0.243	0.367	94.194	funk
274	9614	Dang If We Didn't	0.621	0.808	2	-4.866	1	0.0394	0.0415	0	0.211	0.855	104.993	country
275	2447	Stardust	0.587	0.554	1	-7.212	1	0.0424	0.498	0.000663	0.106	0.431	80.013	indie_alt
276	14312	Pelleas and Melisande Suite, Op. 46, JS 147: Act V Scene 2: Prelude: Andante	0.155	0.00976	2	-29.809	0	0.0413	0.957	0.965	0.0589	0.0326	61.581	classical
277	18961	No.Body	0.569	0.3	7	-13.848	0	0.0891	0.705	0	0.0998	0.317	94.575	romance
278	1976	I Dare You	0.752	0.543	1	-9.483	1	0.0398	0.623	0.0706	0.107	0.295	126.001	indie_alt
279	1573	Hold It Down	0.684	0.382	5	-8.438	1	0.0342	0.21	0	0.141	0.427	77.408	indie_alt
280	2285	My Heart's Always Yours	0.554	0.752	0	-8.086	1	0.0313	0.000053	0.237	0.104	0.398	118.95	indie_alt
281	20727	Blues Get Off My Shoulder	0.523	0.717	5	-3.84	1	0.0353	0.0874	0.001	0.0866	0.302	114.021	blues
282	2025	Born To Lose	0.559	0.728	11	-4.544	1	0.0489	0.00605	0.00000625	0.0989	0.682	103.059	indie_alt
283	17822	Ella (feat. Noriel)	0.861	0.526	11	-5.036	1	0.0787	0.179	0	0.179	0.337	114.994	latin
284	13238	Rhapsody in Blue - Instrumental	0.347	0.149	9	-20.444	1	0.0392	0.958	0.847	0.278	0.101	107.22	classical
285	8561	Ambitions Toward Nothingness	0.195	0.653	10	-7.119	1	0.0326	0.00189	0.734	0.0794	0.178	72.042	metal
286	19409	Lieder ohne Worte, Op.62 - Arr. Fritz Kreisler: 6. Frühlingslied	0.189	0.0448	9	-26.624	1	0.0761	0.972	0.302	0.378	0.28	172.289	romance
287	2561	Rock & Roll	0.438	0.806	5	-6.788	1	0.0324	0.000575	0.00000355	0.247	0.61	132.549	indie_alt
288	15190	One Dance	0.771	0.629	1	-5.79	1	0.0511	0.00802	0.00252	0.356	0.355	103.918	party
289	15775	Dure Dure	0.644	0.842	9	-3.326	0	0.23	0.074	0	0.104	0.618	180.151	party
290	3350	Funkin' for Jamaica	0.854	0.776	8	-9.85	1	0.217	0.436	0.175	0.0549	0.655	111.212	funk
291	905	You Would Have to Lose Your Mind	0.344	0.447	6	-8.408	0	0.0254	0.173	0.723	0.12	0.242	88.678	indie_alt
292	8272	Blind	0.284	0.896	2	-8.206	1	0.155	0.00671	0.00396	0.176	0.253	91.53	metal
293	182	Thrift Shop (feat. Wanz)	0.781	0.526	6	-6.985	0	0.293	0.0619	0	0.0457	0.661	94.992	pop
294	10395	They Say It's Wonderful	0.355	0.152	5	-14.864	0	0.0401	0.924	0.0771	0.126	0.153	65.215	jazz
295	14817	String Trio in D Major, Op. 14, No. 4, G. 98: I. Allegro giusto	0.244	0.0875	9	-22.125	1	0.0439	0.962	0.222	0.157	0.166	82.912	classical
296	1857	Feel It Still - Medasin Remix	0.568	0.463	4	-10.622	1	0.262	0.553	0.00114	0.0858	0.154	157.686	indie_alt
297	17204	Volver Volver	0.376	0.52	9	-2.822	1	0.0376	0.654	0.0121	0.404	0.476	165.839	latin
298	13707	"Dido and Aeneas, Z.626 / Act 3: ""Thy Hand Belinda - When I Am Laid In Earth"""	0.138	0.0179	6	-28.041	0	0.0552	0.962	0.000603	0.233	0.0383	82.703	classical
299	20124	Marry Me	0.555	0.21	3	-12.335	1	0.0316	0.916	0.00000109	0.115	0.509	111.65	romance
300	19478	Concerto for two violins BWV 1043 in D Minor: Concerto for two violins BWV 1043 in D Minor: II. Largo ma non tanto	0.11	0.0594	4	-19.474	1	0.0384	0.679	0.0000067	0.11	0.0934	83.951	romance
301	5997	Ordinary People	0.469	0.132	10	-14.001	1	0.0807	0.929	0	0.0873	0.36	67.011	hiphop
302	1461	Burn the Scab	0.618	0.94	2	-4.448	1	0.0391	0.0012	0.903	0.184	0.421	135.002	indie_alt
303	4998	Here's Where The Story Ends	0.625	0.593	7	-10.926	1	0.028	0.288	0.00000111	0.0721	0.841	109.048	rock
304	18217	No Hay Tanto Pan	0.399	0.186	9	-9.729	1	0.0405	0.915	0.0059	0.111	0.158	114.109	latin
305	6327	Evolve or Be Extinct	0.679	0.885	11	-3.95	0	0.385	0.0906	0	0.17	0.74	140.425	hiphop
306	17982	Cumbianauts Incoming	0.878	0.681	7	-6.648	1	0.206	0.0145	0.755	0.301	0.886	102.023	latin
307	1930	Whiteout	0.686	0.748	9	-6.788	0	0.0394	0.355	0.278	0.107	0.698	116.974	indie_alt
308	15795	Speakers, Bleachers And Preachers	0.603	0.625	6	-6.563	1	0.0258	0.302	0	0.141	0.64	96.02	party
309	17397	Propuesta Indecente	0.757	0.632	2	-6.83	1	0.0549	0.499	0	0.0723	0.741	122.936	latin
310	18976	Hello Ego	0.726	0.476	0	-9.424	1	0.0758	0.143	0	0.22	0.405	120.079	romance
311	3662	Bad Girls	0.907	0.562	2	-13.568	0	0.0495	0.00971	0.0386	0.0344	0.964	121.062	funk
312	20366	Sweet Home Chicago	0.658	0.121	6	-12.142	1	0.0928	0.966	0.0000169	0.0808	0.373	97.831	blues
313	20053	Ae Dil Hai Mushkil Title Track	0.495	0.654	3	-6.639	0	0.0679	0.713	0	0.165	0.344	123.896	romance
314	15894	Kerala	0.529	0.739	7	-9.578	0	0.0718	0.0237	0.607	0.171	0.132	124.75	party
315	12168	Symphony No.2 In C, Op.61: 3. Adagio espresssivo	0.116	0.00991	3	-32.731	1	0.0427	0.847	0.411	0.0577	0.0346	61.009	classical
316	12894	Sonata No. 11 In B-flat Major, Op. 22: III. Menuetto	0.327	0.0386	10	-26.009	1	0.0444	0.992	0.9	0.0907	0.218	115.038	classical
317	13760	Das Rheingold: Einzug der Götter in Walhall	0.159	0.0533	1	-20.734	1	0.0346	0.97	0.834	0.0892	0.0399	75.579	classical
318	5890	Hotel Room	0.872	0.352	8	-14.924	1	0.0932	0.784	0.00000315	0.0916	0.941	119.974	hiphop
319	6002	Xxplosive	0.78	0.882	1	-4.368	1	0.134	0.201	0.0000107	0.15	0.923	168.955	hiphop
320	15108	I'M THE ONE	0.649	0.836	6	-3.322	1	0.0389	0.233	0	0.182	0.798	111.022	party
321	12943	Symphony No. 1 in D major, Wq. 183/1: Symphony No. 1 in D major, Wq. 183/1: I. Allegro di molto	0.292	0.164	1	-17.792	1	0.0342	0.912	0.0296	0.177	0.28	149.46	classical
322	11835	I'll Be All Yours	0.519	0.643	7	-6.536	1	0.0882	0.389	0	0.109	0.723	78.537	reggae
323	8429	Unhallowed	0.0871	0.967	4	-7.374	0	0.16	0.0000183	0.137	0.321	0.0365	165.615	metal
324	9003	Somebody to Thank	0.615	0.675	2	-4.717	1	0.0263	0.0205	0	0.111	0.496	135.966	country
325	11129	River Rises	0.843	0.342	0	-14.203	0	0.0704	0.475	0.243	0.104	0.769	151.991	jazz
326	13990	The Nutcracker, Op.71, TH.14 / Act 2: No. 14c Pas de deux: Variation II (Dance of the Sugar-Plum Fairy)	0.257	0.0365	4	-30.678	0	0.0307	0.933	0.933	0.209	0.0997	107.053	classical
327	17404	Solo Con Verte	0.751	0.525	10	-5.209	1	0.0311	0.285	0.0000143	0.268	0.648	119.877	latin
328	4005	Young Lady, You're Scaring Me	0.371	0.921	9	-5.533	1	0.0784	0.0113	0.000027	0.43	0.495	109.675	rock
329	6732	Wasted Years - 1998 Remastered Version	0.242	0.953	4	-5.555	0	0.115	0.0605	0.0000338	0.135	0.36	153.738	metal
330	8649	Threnody	0.393	0.943	7	-6.043	1	0.0409	0.0000137	0.784	0.157	0.143	91.008	metal
331	6632	White Iverson	0.674	0.568	7	-7.678	1	0.0349	0.216	0	0.0863	0.337	130.081	hiphop
332	2090	Black Holes (Solid Ground)	0.546	0.745	11	-7.172	0	0.0347	0.112	0.0000529	0.225	0.293	91.982	indie_alt
333	11198	Side By Side	0.522	0.303	10	-15.772	1	0.069	0.937	0.847	0.0924	0.746	171.847	jazz
334	11927	The Bomber	0.663	0.566	7	-13.662	1	0.135	0.00258	0.887	0.361	0.823	161.33	reggae
335	6896	period	0.437	0.861	7	-5.655	0	0.193	0.00551	0.186	0.585	0.139	124.004	metal
336	2594	Web in Front	0.569	0.866	9	-7.95	1	0.0368	0.0173	0	0.088	0.96	135.403	indie_alt
337	18036	El Baile del Beeper (Version Mexico)	0.763	0.886	2	-6.211	1	0.1	0.107	0.00000517	0.273	0.793	170.128	latin
338	5807	Ex Calling	0.782	0.559	1	-7.545	1	0.258	0.00746	0.0000174	0.232	0.0782	156.018	hiphop
339	7144	Cryoshock (feat. Mel Rose)	0.468	0.979	8	-3.844	1	0.135	0.000808	0.123	0.133	0.133	120.035	metal
340	17108	Culpable (Remix) [feat. Anuel Aa, Kevin Roldan, Bryant Myers, Noriel & Darkiel]	0.802	0.666	11	-6.751	0	0.0774	0.202	0	0.0799	0.622	87.964	latin
341	4660	After The Rain	0.482	0.86	3	-6.35	1	0.0561	0.043	0.000177	0.323	0.676	125.139	rock
342	4261	Lost Not Found	0.417	0.922	1	-6.278	1	0.0481	0.000045	0.0000282	0.16	0.506	155.883	rock
343	19226	I Can Love You Like That	0.635	0.712	8	-4.998	1	0.0283	0.0811	0	0.322	0.447	91.024	romance
344	15834	He Is the Voice I Hear	0.767	0.862	3	-8.115	0	0.0444	0.00193	0.904	0.153	0.189	118.003	party
345	19694	Always (Acoustic Ver.)	0.473	0.385	6	-5.887	1	0.0287	0.753	0	0.127	0.523	147.83	romance
346	11525	Cheerleader	0.864	0.738	4	-4.323	1	0.0309	0.214	0	0.179	0.935	100	reggae
347	4236	Down To The Bottom	0.608	0.6	11	-5.459	0	0.0266	0.018	0	0.273	0.535	87.465	rock
348	20426	Old devils	0.473	0.461	9	-10.643	0	0.026	0.381	0.00000144	0.118	0.393	102.116	blues
349	887	Up All Night	0.653	0.941	1	-2.709	0	0.0583	0.00556	0.0788	0.277	0.688	110.019	indie_alt
350	1042	Opalite	0.728	0.664	2	-5.543	1	0.0438	0.00973	0.000515	0.37	0.105	104.021	indie_alt
351	20266	Let's Have Some Fun	0.674	0.318	0	-6.825	1	0.0281	0.98	0.00144	0.11	0.191	91.257	blues
352	5229	Lovely Times	0.417	0.931	8	-5.42	1	0.0463	0.000117	0.141	0.0796	0.433	120.046	rock
353	5930	Neighbors	0.894	0.284	11	-13.002	0	0.33	0.358	0.000487	0.11	0.413	138.944	hiphop
354	2450	Nosedive	0.68	0.593	1	-6.496	1	0.176	0.328	0	0.105	0.396	94.007	indie_alt
355	9806	A Guy With a Girl	0.552	0.893	0	-4.593	1	0.0383	0.0158	0	0.105	0.767	163.948	country
356	17840	Felices los 4	0.755	0.789	5	-4.502	1	0.146	0.231	0	0.351	0.734	93.973	latin
357	7828	The Archer	0.373	0.992	0	-5.916	1	0.113	0.00000931	0.0529	0.31	0.0421	123.156	metal
358	16912	Vete Ya	0.655	0.585	10	-4.781	1	0.053	0.464	0.00000547	0.0302	0.789	176.074	latin
359	9593	Sweetheart	0.61	0.714	0	-6.485	0	0.0247	0.0237	0.00000121	0.367	0.832	108.961	country
360	18309	Quién Eres Tu	0.939	0.635	5	-4.423	0	0.0345	0.482	0.0000572	0.133	0.841	130.937	latin
361	2099	Washed Up	0.476	0.958	7	-3.227	1	0.0715	0.0265	0	0.237	0.466	145.053	indie_alt
362	3863	Machine Gun	0.746	0.967	5	-6.36	1	0.0341	0.0132	0.834	0.276	0.76	113.131	funk
363	18993	Don't Date Your Friends	0.611	0.722	7	-4.503	1	0.176	0.198	0	0.0919	0.611	168.022	romance
364	5366	Bombs Away	0.446	0.945	0	-4.07	1	0.095	0.0282	0	0.0746	0.355	159.959	rock
365	3483	Smalltown Boy	0.679	0.564	10	-11.247	1	0.0267	0.529	0.0709	0.275	0.925	134.586	funk
366	1013	December	0.685	0.673	9	-7.829	1	0.0297	0.13	0.418	0.355	0.542	128.001	indie_alt
367	11705	Keep You	0.64	0.893	7	-5.795	0	0.0475	0.0406	0.00738	0.0735	0.917	133.973	reggae
368	19100	A Sunday Kind Of Love	0.537	0.178	0	-12.223	0	0.0464	0.94	0.0000883	0.115	0.291	125.649	romance
369	17432	Persiana Americana - Remasterizado 2007	0.602	0.916	4	-5.418	0	0.0399	0.0123	0.00134	0.133	0.549	101.212	latin
370	7055	Stupify	0.49	0.938	1	-3.916	1	0.129	0.00234	0.0000217	0.186	0.442	196.143	metal
371	12283	How Hill	0.364	0.0993	2	-25.982	1	0.0503	0.985	0.892	0.0704	0.0826	106.989	classical
372	9680	Any Ol' Barstool - Recorded at Spotify Studios NYC	0.595	0.403	9	-8.567	1	0.0274	0.557	0	0.273	0.431	143.85	country
373	937	Funeral	0.225	0.276	11	-14.306	1	0.038	0.955	0.0000758	0.303	0.36	171.559	indie_alt
374	7416	Blood of Bannockburn	0.48	0.975	0	-4.342	1	0.103	0.000314	0.0000259	0.224	0.414	95.992	metal
375	12553	Written On The Sky	0.37	0.12	10	-25.251	0	0.0502	0.993	0.906	0.104	0.186	127.129	classical
376	19072	King's Crossing	0.395	0.343	10	-10.027	0	0.0329	0.183	0.0622	0.451	0.0601	122.553	romance
377	1346	Burning	0.721	0.758	11	-7.536	0	0.0372	0.671	0.891	0.133	0.864	150.825	indie_alt
378	20362	Match Box Blues	0.659	0.229	8	-14.925	1	0.05	0.978	0.0000497	0.082	0.632	73.304	blues
379	361	Super Bass	0.727	0.866	11	-4.288	1	0.185	0.282	0.00000387	0.585	0.67	127.01	pop
380	6282	Mama	0.855	0.592	9	-3.685	1	0.071	0.392	0	0.105	0.882	104.035	hiphop
381	19131	Slow It Down	0.68	0.717	6	-4.543	0	0.0428	0.195	0	0.32	0.551	123.045	romance
382	962	Deathless	0.771	0.628	2	-7.155	1	0.157	0.0397	0.125	0.0686	0.292	148.032	indie_alt
383	20012	Coast to Coast	0.617	0.803	5	-7.325	1	0.0309	0.00325	0.594	0.352	0.402	119.998	romance
384	1151	Always Like This	0.579	0.605	1	-6.686	1	0.0328	0.444	0.000645	0.11	0.748	121.793	indie_alt
385	2960	Hey Road	0.731	0.865	7	-5.85	0	0.0587	0.00489	0.000385	0.266	0.873	134.06	punk
386	2055	Mixed Signals	0.427	0.813	2	-6.166	0	0.0708	0.000682	0.279	0.045	0.423	161.947	indie_alt
387	18463	Prrrum	0.843	0.727	5	-4.172	0	0.228	0.096	0	0.341	0.684	90	latin
388	2058	Low Lays the Devil	0.518	0.729	4	-5.231	0	0.11	0.0897	0.463	0.117	0.675	99.952	indie_alt
389	5510	Rake It Up	0.91	0.444	1	-8.126	0	0.344	0.022	0	0.137	0.524	149.953	hiphop
390	19121	Birthday Sex	0.675	0.545	7	-5.614	0	0.0443	0.261	0	0.162	0.459	60.048	romance
391	15923	The Nighttrain	0.719	0.959	6	-2.575	0	0.0604	0.0189	0.693	0.391	0.457	126.029	party
392	14543	Arcadiana: VI. O Albion	0.165	0.0011	3	-42.512	1	0.0508	0.843	0.0919	0.113	0.0384	78.232	classical
393	5190	Prayers For The Damned	0.395	0.979	11	-3.57	0	0.131	0.000308	0.00232	0.162	0.274	159.947	rock
394	5136	40 Degrees	0.483	0.625	1	-5.344	0	0.0446	0.0000564	0.0000882	0.247	0.391	122.012	rock
395	17765	Ella Es Mi Fiesta - Remix	0.594	0.939	1	-3.384	0	0.137	0.0543	0	0.222	0.57	125.028	latin
396	5146	Won't Stop	0.218	0.774	0	-5.365	1	0.042	0.000135	0.00000337	0.0921	0.318	95.32	rock
397	15049	Without You (feat. Sandro Cavazza)	0.653	0.863	2	-4.799	1	0.0457	0.0018	0	0.0406	0.275	134.004	party
398	19143	Time Of Your Life	0.643	0.796	0	-7.712	0	0.0944	0.0176	0	0.313	0.656	133.836	romance
399	7438	Talvisota	0.498	0.943	9	-4.551	0	0.117	0.00000503	0.266	0.291	0.235	122.212	metal
400	15131	No Jam	0.852	0.874	10	-3.009	0	0.113	0.25	0	0.0501	0.463	100.014	party
401	20176	At Least My Heart Was Open	0.526	0.288	0	-11.276	1	0.0312	0.643	0	0.135	0.198	140.944	romance
402	15546	Hum With Me	0.653	0.708	10	-5.385	1	0.0345	0.109	0.0011	0.163	0.336	111.924	party
403	7929	Explorers	0.68	0.122	3	-21.445	1	0.887	0.57	0	0.187	0.588	95.577	metal
404	9487	Too Young	0.56	0.757	7	-6.664	1	0.0246	0.00467	0.000116	0.125	0.44	140.021	country
405	15655	Moves Like Jagger - Studio Recording From The Voice Performance	0.714	0.748	11	-4.471	0	0.0546	0.0106	0	0.325	0.602	128.03	party
406	3614	By Fire	0.503	0.503	8	-8.583	1	0.0484	0.0107	0.073	0.284	0.465	127.831	funk
407	16657	Te Extraño - Bachata Version	0.797	0.631	6	-4.407	0	0.0339	0.761	0	0.0859	0.867	129.936	latin
408	12427	Solfeggio No. 1 in C Minor, Wq. 117/2, H. 220	0.276	0.197	5	-24.951	0	0.056	0.992	0.919	0.1	0.373	75.641	classical
409	4984	I Hate Myself for Loving You	0.611	0.883	9	-11.225	1	0.0539	0.0846	0.0000012	0.192	0.625	117.928	rock
410	11795	Tu Pun Pun	0.79	0.551	11	-7.674	1	0.227	0.221	0	0.0682	0.788	179.277	reggae
411	5443	Love Song	0.625	0.686	9	-8.337	0	0.0309	0.0154	0.0499	0.0932	0.542	139.817	rock
412	18088	Escapate (feat. Grupo Mania)	0.911	0.872	10	-3.817	0	0.0854	0.476	0.0751	0.13	0.835	125.037	latin
413	20169	Be Good Or Be Gone	0.611	0.275	8	-12.633	1	0.0371	0.939	0.11	0.113	0.376	93.783	romance
414	12678	4 Sketches, Op. 15: No. 3. Dreaming (arr. for cello and piano)	0.068	0.0103	5	-28.459	1	0.0391	0.991	0.92	0.109	0.0347	71.015	classical
415	6710	Slaves Beyond Death	0.298	0.996	4	-3.257	1	0.259	0.0000653	0.0000344	0.226	0.0451	99.583	metal
416	4887	Rockin' The Night Away	0.4	0.854	2	-3.508	0	0.0511	0.39	0.0000255	0.484	0.947	180.36	rock
417	18779	If You Don't Know Me By Now - 2008 Remastered Version	0.638	0.352	10	-9.266	1	0.0268	0.492	0	0.105	0.199	94.173	romance
418	8556	Fortune Favours the Insane	0.296	0.952	8	-7.114	1	0.115	0.00000158	0.805	0.229	0.197	121.887	metal
419	16247	Propuesta Indecente	0.757	0.632	2	-6.83	1	0.0549	0.499	0	0.0723	0.741	122.936	latin
420	2398	In Between	0.6	0.528	9	-7.984	0	0.0255	0.00895	0.00755	0.115	0.292	100.009	indie_alt
421	8832	Oblivion	0.261	0.938	5	-5.125	0	0.086	0.0000992	0.0106	0.301	0.244	132.47	metal
422	8428	Baklengs mot intet	0.34	0.882	7	-6.358	0	0.0593	0.00000689	0.83	0.135	0.117	130.025	metal
423	12621	Fantasia Prelude	0.257	0.502	11	-16.623	0	0.0364	0.944	0.924	0.107	0.199	113.051	classical
424	5202	Where Do I Begin	0.548	0.927	5	-4.782	1	0.049	0.00362	0.00000222	0.0799	0.433	134.006	rock
425	13683	"Eugene Onegin, Op.24, TH.5 / Act 1: Letter scene. ""Puskai pogilabnu ya, no pryezhde"""	0.233	0.064	1	-22.343	1	0.0561	0.973	0.0000941	0.6	0.0393	80.58	classical
426	13920	La Muerte Chiquita	0.224	0.194	9	-14.224	0	0.0491	0.771	0.461	0.113	0.0452	147.469	classical
427	18178	Llegare (Remastered) [feat. Zeri]	0.578	0.666	4	-4.946	1	0.109	0.0531	0	0.308	0.671	173.968	latin
428	12241	Entrée - Air pour les Paysans et Paysanes	0.435	0.0481	0	-25.667	1	0.0323	0.992	0.925	0.114	0.387	67.601	classical
429	5257	After the Smoke Clears	0.531	0.633	6	-6.612	1	0.031	0.0119	0.682	0.0859	0.0399	124.969	rock
430	7679	Ravenous	0.209	0.994	1	-3.868	1	0.109	0.000045	0.276	0.38	0.183	178.199	metal
431	12857	"Symphony No.36 In C, K.425 - ""Linz"": 2. Andante"	0.214	0.068	5	-22.466	1	0.0367	0.942	0.792	0.122	0.0518	88.076	classical
432	6648	Negro Sense of Humor	0.653	0.146	10	-22.707	0	0.445	0.995	0.957	0.109	0.335	88.668	hiphop
433	3543	Detroit	0.805	0.724	5	-6.725	0	0.049	0.0202	0.877	0.0511	0.929	91.952	funk
434	14526	Crossings: The Ascent, String Quartet No. 4, Amazing Grace	0.15	0.35	7	-11.579	1	0.0495	0.887	0.236	0.238	0.19	73.019	classical
435	14410	Violin Concerto No.3 in G, K.216: 2. Adagio	0.222	0.0205	9	-30.091	1	0.0441	0.863	0.026	0.204	0.0958	126.371	classical
436	2752	Growing Pains	0.498	0.928	1	-5.857	1	0.077	0.000174	0	0.194	0.342	97.085	punk
437	103	Idfc	0.63	0.5	1	-8.755	0	0.0611	0.611	0.0000404	0.114	0.321	144.871	pop
438	15562	Imprint of Pleasure	0.806	0.615	9	-8.129	0	0.0927	0.152	0.774	0.102	0.498	122.061	party
439	1665	Mostly Blue	0.595	0.89	10	-5.418	1	0.0369	0.0658	0.301	0.047	0.818	113.052	indie_alt
440	7691	Never Forgive, Never Forget	0.232	0.992	8	-4.13	1	0.148	0.000003	0.162	0.175	0.124	107.667	metal
